[SpkLog]
[23-Oct-12 12:13:35 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\Computer_File_001.gif
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\listen korean guy.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\AlbumArtSmall.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\AlbumArt_{83F2E05A-43E2-4E78-B131-0E93584274FB}_Small.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\AlbumArt_{83F2E05A-43E2-4E78-B131-0E93584274FB}_Large.jpg
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\klcodec320f.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\just stand up.3gp
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\one step at time.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\BNetEditor.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\psycho.rar
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\obsessed.mp4
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\DotA_Allstars_v6.49b_AI.zip
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\BNetEditor.exe
[23-Oct-12 12:15:51 PM] |Attribute changed| - |H:\แกะเทป.txt
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\Chapter3_circulation.doc
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\AlbumArt_{6DD7DF06-869B-4588-BF25-AEE4AC59EE7B}_Large.jpg
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\AlbumArt_{6DD7DF06-869B-4588-BF25-AEE4AC59EE7B}_Small.jpg
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\pat gat.txt
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\saf.txt
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\conjunctions.doc
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\ConvertPDF2Word.doc
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\I'll be there.pdf
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\flash.fla
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\Harry 6.mp4
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\สอบถาม+(บ...doc
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\mp3fresh_net.htm
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\AlbumArt_{FE477500-3A48-4792-85E5-39B70DC88299}_Small.jpg
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\AlbumArt_{FE477500-3A48-4792-85E5-39B70DC88299}_Large.jpg
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\DotAAllStars.pdf
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\Run.mp3
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\run (bous track).mp3
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\เหลือแหล่.DAT
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\AlbumArt_{F2C4D056-7D4A-4392-A9F7-E8FF389ACF9D}_Large.jpg
[23-Oct-12 12:15:52 PM] |Attribute changed| - |H:\AlbumArt_{F2C4D056-7D4A-4392-A9F7-E8FF389ACF9D}_Small.jpg
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\The_Dream_Ft_Mariah_Carey_-_My_Love.rar
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\The_Mayan_Calendar_End_On_December_21__2012.doc
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\AlbumArt_{FFA418FE-8175-4049-B83D-DA2AE49F0D37}_Large.jpg
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\AlbumArt_{FFA418FE-8175-4049-B83D-DA2AE49F0D37}_Small.jpg
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\i'll be there.mp4
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\will be there jenifer.mp4
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\I Hate This Part Right Here.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\[HQ] Obsessed.flv
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Display22_PC.exe
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\I Will Always Love You.txt
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\My Bloody Valentine.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\~$Will Always Love You.doc
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Human_sp2.zip
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\E_BOOK_Photoshop_7_CS_CS2_CS3.rar
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\neurosim.rar
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\บัตรประจำตัวผู้เข้าสอบ.pdf
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\full-paper.doc
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Beyonce_-_Single_Ladies_BMF.wma
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\index.php.jpg
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\ดวงปี 52.txt
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Mariah_Carey_-_Through_The_Rain.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\ef.txt
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\_AVG_certification_.txt
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\การทดสอบสารอาหาร.ppt
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\video.mp4
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\[HQ] Obsessed.mp4
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\การเขียน_...doc
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\บันทึกวิช...pdf
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Action pl...doc
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Hate_that_i_love_you_ft_David_Bisbal_(Spanish_version).mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Tiziano_Ferro+Kelly_Rowland_-_Breathe_Gentle.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\The Future Simple Tense.doc
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Mariah_Carey_-_Obsessed_(Remix).mp4
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\18.48d0adf737ddeeaa
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Leona Lewis - A Thousand Lights.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Biostatistics.docx
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\image-3E18_4D50A30C.jpg
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\image-2753_4C61A12E.jpg
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\1313_Mariah_Carey_-_I'll_be_there.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\airinstaller1x0_win_sgn.z
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\BNetEditor.ini
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\flash.swf
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Listen.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\Beyonce Ft. Ciara & Termanology - Diva.mp3
[23-Oct-12 12:15:53 PM] |Attribute changed| - |H:\tree.gif
[23-Oct-12 12:25:59 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:27:13 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:27:13 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:28:36 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:29:09 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:29:09 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:30:23 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:30:47 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:30:47 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:32:01 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:32:26 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:32:26 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:36:08 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:36:28 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:36:28 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:38:18 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:39:09 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:39:09 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:41:23 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:41:39 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:41:39 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:42:15 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:42:44 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:42:44 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:56:11 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:56:41 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 12:57:05 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 12:57:05 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 12:57:10 PM] |Attribute changed| - |L:\ข้อสอบ ป.6 เทอม 1 ปี 50.doc
[23-Oct-12 12:57:13 PM] |Attribute changed| - |L:\test.exe
[23-Oct-12 12:57:13 PM] |Attribute changed| - |L:\test.test
[23-Oct-12 1:00:03 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 1:00:10 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 1:00:10 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 1:00:13 PM] |Attribute changed| - |L:\test.exe
[23-Oct-12 1:00:14 PM] |Attribute changed| - |L:\test.test
[23-Oct-12 1:22:10 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
[23-Oct-12 1:22:55 PM] |File deleted| - |L:\test.lnk
[23-Oct-12 1:22:56 PM] |Directory created| - |L:\test.lnk
[23-Oct-12 1:22:57 PM] |Attribute changed| - |L:\test.exe
[23-Oct-12 2:15:30 PM] |Write registry value| - |HKCU\Software\Microsoft\Windows\CurrentVersion\Run : sPkAutorunkiller v.3.0
